detailScoring1,detailScoring2,detailScoring3,detailScoring4,detailScoring5,detailScoring6,detailScoring7,detailScoring8,detailScoring9,detailScoring10,detailScoring11,detailScoring12,detailScoring13,detailScoring14,detailScoring15,detailScoring16,detailScoring17,detailScoring18,detailScoring19,detailScoring20,detailScoring21,detailScoring22,detailScoring23,detailScoring24
1,14,1.53339527899159,0,RPI,2.78777499269138,22934,,2,14,1.75758687488648,0,RPI,2.78777499269138,22934,,3,14,1.86231599208252,1,RPI,2.78777499269138,22934,
1,14,1.53339527899159,0,r0666,3.76714757591078,2618,,2,14,1.75758687488648,0,r0666,3.76714757591078,2618,,3,14,1.86231599208252,1,r0666,3.76714757591078,2618,
1,15,1.21411353138076,0,ASPCTr,2.03641504695275,790,,2,15,1.27338236780595,0,ASPCTr,2.03641504695275,790,,3,15,1.34004430833454,0,ASPCTr,2.03641504695275,790,
1,15,1.21411353138076,0,CBPS,2.03641504695275,790,,2,15,1.27338236780595,0,CBPS,2.03641504695275,790,,3,15,1.34004430833454,0,CBPS,2.03641504695275,790,
1,15,1.21411353138076,0,CTPS1,3.17647439841559,1503,,2,15,1.27338236780595,0,CTPS1,3.17647439841559,1503,,3,15,1.34004430833454,0,CTPS1,3.17647439841559,1503,
1,15,1.21411353138076,0,DHORD9,1.01899408528505,1723,,2,15,1.27338236780595,0,DHORD9,1.01899408528505,1723,,3,15,1.34004430833454,0,DHORD9,1.01899408528505,1723,
1,15,1.21411353138076,0,DHORTS,2.03641504695275,790,,2,15,1.27338236780595,0,DHORTS,2.03641504695275,790,,3,15,1.34004430833454,0,DHORTS,2.03641504695275,790,
1,15,1.21411353138076,0,G6PDH2r,3.31453638479633,2539,,2,15,1.27338236780595,0,G6PDH2r,3.31453638479633,2539,,3,15,1.34004430833454,0,G6PDH2r,3.31453638479633,2539,
1,15,1.21411353138076,0,GNDc,3.38768815792075,5226,,2,15,1.27338236780595,0,GNDc,3.38768815792075,5226,,3,15,1.34004430833454,0,GNDc,3.38768815792075,5226,
1,15,1.21411353138076,0,HEX1,8.61403720715399,3099,,2,15,1.27338236780595,0,HEX1,8.61403720715399,3099,,3,15,1.34004430833454,0,HEX1,8.61403720715399,3099,
1,15,1.21411353138076,0,NDPK2,2.35047222981524,4832,,2,15,1.27338236780595,0,NDPK2,2.35047222981524,4832,,3,15,1.34004430833454,0,NDPK2,2.35047222981524,4832,
1,15,1.21411353138076,0,OMPDC,2.29361369295172,7372,,2,15,1.27338236780595,0,OMPDC,2.29361369295172,7372,,3,15,1.34004430833454,0,OMPDC,2.29361369295172,7372,
1,15,1.21411353138076,0,ORPT,2.29361369295172,7372,,2,15,1.27338236780595,0,ORPT,2.29361369295172,7372,,3,15,1.34004430833454,0,ORPT,2.29361369295172,7372,
1,15,1.21411353138076,0,PGL,3.1227747190409,25796,,2,15,1.27338236780595,0,PGL,3.1227747190409,25796,,3,15,1.34004430833454,0,PGL,3.1227747190409,25796,
1,15,1.21411353138076,0,PRPPS,3.88534267357343,5631,,2,15,1.27338236780595,0,PRPPS,3.88534267357343,5631,,3,15,1.34004430833454,0,PRPPS,3.88534267357343,5631,
1,15,1.21411353138076,0,RPI,2.78777499269138,22934,,2,15,1.27338236780595,0,RPI,2.78777499269138,22934,,3,15,1.34004430833454,0,RPI,2.78777499269138,22934,
1,15,1.21411353138076,0,UMPK,3.67167685754341,51727,,2,15,1.27338236780595,0,UMPK,3.67167685754341,51727,,3,15,1.34004430833454,0,UMPK,3.67167685754341,51727,
1,15,1.21411353138076,0,r0474,2.21297802473612,50484,,2,15,1.27338236780595,0,r0474,2.21297802473612,50484,,3,15,1.34004430833454,0,r0474,2.21297802473612,50484,
1,16,1.69321463944743,0,ADSL2,3.92952507495577,158,,2,16,1.84630106892401,0,ADSL2,3.92952507495577,158,,3,16,1.9245548763466,1,ADSL2,3.92952507495577,158,
1,16,1.69321463944743,0,AICART,3.75527553297876,471,,2,16,1.84630106892401,0,AICART,3.75527553297876,471,,3,16,1.9245548763466,1,AICART,3.75527553297876,471,
1,16,1.69321463944743,0,AIRCr_PRASCS,3.79787881382097,10606,,2,16,1.84630106892401,0,AIRCr_PRASCS,3.79787881382097,10606,,3,16,1.9245548763466,1,AIRCr_PRASCS,3.79787881382097,10606,
1,16,1.69321463944743,0,G6PDH2r,3.31453638479633,2539,,2,16,1.84630106892401,0,G6PDH2r,3.31453638479633,2539,,3,16,1.9245548763466,1,G6PDH2r,3.31453638479633,2539,
1,16,1.69321463944743,0,GARFT,3.76714757591078,2618,,2,16,1.84630106892401,0,GARFT,3.76714757591078,2618,,3,16,1.9245548763466,1,GARFT,3.76714757591078,2618,
1,16,1.69321463944743,0,GK1,4.56433104107025,2987,,2,16,1.84630106892401,0,GK1,4.56433104107025,2987,,3,16,1.9245548763466,1,GK1,4.56433104107025,2987,
1,16,1.69321463944743,0,GLUPRT,1.04311964967432,5471,,2,16,1.84630106892401,0,GLUPRT,1.04311964967432,5471,,3,16,1.9245548763466,1,GLUPRT,1.04311964967432,5471,
1,16,1.69321463944743,0,GMPS2,3.04866119228327,8833,,2,16,1.84630106892401,0,GMPS2,3.04866119228327,8833,,3,16,1.9245548763466,1,GMPS2,3.04866119228327,8833,
1,16,1.69321463944743,0,GNDc,3.38768815792075,5226,,2,16,1.84630106892401,0,GNDc,3.38768815792075,5226,,3,16,1.9245548763466,1,GNDc,3.38768815792075,5226,
1,16,1.69321463944743,0,HEX1,8.61403720715399,3099,,2,16,1.84630106892401,0,HEX1,8.61403720715399,3099,,3,16,1.9245548763466,1,HEX1,8.61403720715399,3099,
1,16,1.69321463944743,0,IMPC,3.75527553297876,471,,2,16,1.84630106892401,0,IMPC,3.75527553297876,471,,3,16,1.9245548763466,1,IMPC,3.75527553297876,471,
1,16,1.69321463944743,0,IMPD,3.99521669802497,3614,,2,16,1.84630106892401,0,IMPD,3.99521669802497,3614,,3,16,1.9245548763466,1,IMPD,3.99521669802497,3614,
1,16,1.69321463944743,0,NDPK5,2.35047222981524,4832,,2,16,1.84630106892401,0,NDPK5,2.35047222981524,4832,,3,16,1.9245548763466,1,NDPK5,2.35047222981524,4832,
1,16,1.69321463944743,0,PGL,3.1227747190409,25796,,2,16,1.84630106892401,0,PGL,3.1227747190409,25796,,3,16,1.9245548763466,1,PGL,3.1227747190409,25796,
1,16,1.69321463944743,0,PRAGSr,3.76714757591078,2618,,2,16,1.84630106892401,0,PRAGSr,3.76714757591078,2618,,3,16,1.9245548763466,1,PRAGSr,3.76714757591078,2618,
1,16,1.69321463944743,0,PRFGS,2.09360650293767,5198,,2,16,1.84630106892401,0,PRFGS,2.09360650293767,5198,,3,16,1.9245548763466,1,PRFGS,2.09360650293767,5198,
1,16,1.69321463944743,0,PRPPS,3.88534267357343,5631,,2,16,1.84630106892401,0,PRPPS,3.88534267357343,5631,,3,16,1.9245548763466,1,PRPPS,3.88534267357343,5631,
1,16,1.69321463944743,0,RNDR2,3.71371050413154,6240,,2,16,1.84630106892401,0,RNDR2,3.71371050413154,6240,,3,16,1.9245548763466,1,RNDR2,3.71371050413154,6240,
1,16,1.69321463944743,0,RPI,2.78777499269138,22934,,2,16,1.84630106892401,0,RPI,2.78777499269138,22934,,3,16,1.9245548763466,1,RPI,2.78777499269138,22934,
1,16,1.69321463944743,0,r0666,3.76714757591078,2618,,2,16,1.84630106892401,0,r0666,3.76714757591078,2618,,3,16,1.9245548763466,1,r0666,3.76714757591078,2618,
1,17,1.23784104263615,0,ASPCTr,2.03641504695275,790,,2,17,1.30363674994397,0,ASPCTr,2.03641504695275,790,,3,17,1.36431730949055,0,ASPCTr,2.03641504695275,790,
1,17,1.23784104263615,0,CBPS,2.03641504695275,790,,2,17,1.30363674994397,0,CBPS,2.03641504695275,790,,3,17,1.36431730949055,0,CBPS,2.03641504695275,790,
1,17,1.23784104263615,0,DHORD9,1.01899408528505,1723,,2,17,1.30363674994397,0,DHORD9,1.01899408528505,1723,,3,17,1.36431730949055,0,DHORD9,1.01899408528505,1723,
1,17,1.23784104263615,0,DHORTS,2.03641504695275,790,,2,17,1.30363674994397,0,DHORTS,2.03641504695275,790,,3,17,1.36431730949055,0,DHORTS,2.03641504695275,790,
1,17,1.23784104263615,0,G6PDH2r,3.31453638479633,2539,,2,17,1.30363674994397,0,G6PDH2r,3.31453638479633,2539,,3,17,1.36431730949055,0,G6PDH2r,3.31453638479633,2539,
1,17,1.23784104263615,0,GNDc,3.38768815792075,5226,,2,17,1.30363674994397,0,GNDc,3.38768815792075,5226,,3,17,1.36431730949055,0,GNDc,3.38768815792075,5226,
1,17,1.23784104263615,0,HEX1,8.61403720715399,3099,,2,17,1.30363674994397,0,HEX1,8.61403720715399,3099,,3,17,1.36431730949055,0,HEX1,8.61403720715399,3099,
1,17,1.23784104263615,0,NDPK6,2.35047222981524,4832,,2,17,1.30363674994397,0,NDPK6,2.35047222981524,4832,,3,17,1.36431730949055,0,NDPK6,2.35047222981524,4832,
1,17,1.23784104263615,0,OMPDC,2.29361369295172,7372,,2,17,1.30363674994397,0,OMPDC,2.29361369295172,7372,,3,17,1.36431730949055,0,OMPDC,2.29361369295172,7372,
1,17,1.23784104263615,0,ORPT,2.29361369295172,7372,,2,17,1.30363674994397,0,ORPT,2.29361369295172,7372,,3,17,1.36431730949055,0,ORPT,2.29361369295172,7372,
1,17,1.23784104263615,0,PGL,3.1227747190409,25796,,2,17,1.30363674994397,0,PGL,3.1227747190409,25796,,3,17,1.36431730949055,0,PGL,3.1227747190409,25796,
1,17,1.23784104263615,0,PRPPS,3.88534267357343,5631,,2,17,1.30363674994397,0,PRPPS,3.88534267357343,5631,,3,17,1.36431730949055,0,PRPPS,3.88534267357343,5631,
1,17,1.23784104263615,0,RNDR4,3.71371050413154,6240,,2,17,1.30363674994397,0,RNDR4,3.71371050413154,6240,,3,17,1.36431730949055,0,RNDR4,3.71371050413154,6240,
1,17,1.23784104263615,0,RPI,2.78777499269138,22934,,2,17,1.30363674994397,0,RPI,2.78777499269138,22934,,3,17,1.36431730949055,0,RPI,2.78777499269138,22934,
1,17,1.23784104263615,0,UMPK,3.67167685754341,51727,,2,17,1.30363674994397,0,UMPK,3.67167685754341,51727,,3,17,1.36431730949055,0,UMPK,3.67167685754341,51727,
1,18,1.13037799135904,0,ASPCTr,2.03641504695275,790,,2,18,1.16281131050955,0,ASPCTr,2.03641504695275,790,,3,18,1.44828034457628,0,ASPCTr,2.03641504695275,790,
1,18,1.13037799135904,0,CBPS,2.03641504695275,790,,2,18,1.16281131050955,0,CBPS,2.03641504695275,790,,3,18,1.44828034457628,0,CBPS,2.03641504695275,790,
1,18,1.13037799135904,0,DHORD9,1.01899408528505,1723,,2,18,1.16281131050955,0,DHORD9,1.01899408528505,1723,,3,18,1.44828034457628,0,DHORD9,1.01899408528505,1723,
1,18,1.13037799135904,0,DHORTS,2.03641504695275,790,,2,18,1.16281131050955,0,DHORTS,2.03641504695275,790,,3,18,1.44828034457628,0,DHORTS,2.03641504695275,790,
1,18,1.13037799135904,0,DTMPK,2.07335743525099,1841,,2,18,1.16281131050955,0,DTMPK,2.07335743525099,1841,,3,18,1.44828034457628,0,DTMPK,2.07335743525099,1841,
1,18,1.13037799135904,0,G6PDH2r,3.31453638479633,2539,,2,18,1.16281131050955,0,G6PDH2r,3.31453638479633,2539,,3,18,1.44828034457628,0,G6PDH2r,3.31453638479633,2539,
1,18,1.13037799135904,0,GNDc,3.38768815792075,5226,,2,18,1.16281131050955,0,GNDc,3.38768815792075,5226,,3,18,1.44828034457628,0,GNDc,3.38768815792075,5226,
1,18,1.13037799135904,0,HEX1,8.61403720715399,3099,,2,18,1.16281131050955,0,HEX1,8.61403720715399,3099,,3,18,1.44828034457628,0,HEX1,8.61403720715399,3099,
1,18,1.13037799135904,0,NDP8,2.07335743525099,1841,,2,18,1.16281131050955,0,NDP8,2.07335743525099,1841,,3,18,1.44828034457628,0,NDP8,2.07335743525099,1841,
1,18,1.13037799135904,0,NDPK4,2.35047222981524,4832,,2,18,1.16281131050955,0,NDPK4,2.35047222981524,4832,,3,18,1.44828034457628,0,NDPK4,2.35047222981524,4832,
1,18,1.13037799135904,0,OMPDC,2.29361369295172,7372,,2,18,1.16281131050955,0,OMPDC,2.29361369295172,7372,,3,18,1.44828034457628,0,OMPDC,2.29361369295172,7372,
1,18,1.13037799135904,0,ORPT,2.29361369295172,7372,,2,18,1.16281131050955,0,ORPT,2.29361369295172,7372,,3,18,1.44828034457628,0,ORPT,2.29361369295172,7372,
1,18,1.13037799135904,0,PGL,3.1227747190409,25796,,2,18,1.16281131050955,0,PGL,3.1227747190409,25796,,3,18,1.44828034457628,0,PGL,3.1227747190409,25796,
1,18,1.13037799135904,0,PRPPS,3.88534267357343,5631,,2,18,1.16281131050955,0,PRPPS,3.88534267357343,5631,,3,18,1.44828034457628,0,PRPPS,3.88534267357343,5631,
1,18,1.13037799135904,0,RNDR4,3.71371050413154,6240,,2,18,1.16281131050955,0,RNDR4,3.71371050413154,6240,,3,18,1.44828034457628,0,RNDR4,3.71371050413154,6240,
1,18,1.13037799135904,0,RPI,2.78777499269138,22934,,2,18,1.16281131050955,0,RPI,2.78777499269138,22934,,3,18,1.44828034457628,0,RPI,2.78777499269138,22934,
1,18,1.13037799135904,0,TMDS,4.56760784238931,7298,,2,18,1.16281131050955,0,TMDS,4.56760784238931,7298,,3,18,1.44828034457628,0,TMDS,4.56760784238931,7298,
1,18,1.13037799135904,0,UMPK,3.67167685754341,51727,,2,18,1.16281131050955,0,UMPK,3.67167685754341,51727,,3,18,1.44828034457628,0,UMPK,3.67167685754341,51727,
1,19,1.44347764070362,0,ADPT,3.930029045351,353,,2,19,1.76269182050393,1,ADPT,3.930029045351,353,,3,19,1.9650145226755,1,ADPT,3.930029045351,353,
1,20,1.02814235750992,0,HXPRT,3.46172429392946,3251,,2,20,1.8750486336637,1,HXPRT,3.46172429392946,3251,,3,20,1.73086214696473,0,HXPRT,3.46172429392946,3251,
1,21,1.02814235750992,0,GUAPRT,3.46172429392946,3251,,2,21,1.8750486336637,1,GUAPRT,3.46172429392946,3251,,3,21,1.73086214696473,0,GUAPRT,3.46172429392946,3251,
1,22,0.774071673075359,0,ADSK,3.99044804115584,9061,,2,22,1.38572072866553,1,ADSK,3.99044804115584,9061,,3,22,0.99761201028896,1,ADSK,3.99044804115584,9061,
1,22,0.774071673075359,0,SADT,3.99044804115584,9061,,2,22,1.38572072866553,1,SADT,3.99044804115584,9061,,3,22,0.99761201028896,1,SADT,3.99044804115584,9061,
1,23,0.439198463040451,0,ADPT,3.930029045351,353,,2,23,0.450511575398265,0,ADPT,3.930029045351,353,,3,23,0.602240096541946,0,ADPT,3.930029045351,353,
1,23,0.439198463040451,0,HXANtx,-1,,,2,23,0.450511575398265,0,HXANtx,-1,,,3,23,0.602240096541946,0,HXANtx,-1,,
1,23,0.439198463040451,0,NTD7,4.06012846844504,22978,,2,23,0.450511575398265,0,NTD7,4.06012846844504,22978,,3,23,0.602240096541946,0,NTD7,4.06012846844504,22978,
1,23,0.439198463040451,0,PUNP5,4.06256494284108,4860,,2,23,0.450511575398265,0,PUNP5,4.06256494284108,4860,,3,23,0.602240096541946,0,PUNP5,4.06256494284108,4860,
1,23,0.439198463040451,0,XAO2x,0.935666475622468,7498,,2,23,0.450511575398265,0,XAO2x,0.935666475622468,7498,,3,23,0.602240096541946,0,XAO2x,0.935666475622468,7498,
1,23,0.439198463040451,0,XAOx,0.935666475622468,7498,,2,23,0.450511575398265,0,XAOx,0.935666475622468,7498,,3,23,0.602240096541946,0,XAOx,0.935666475622468,7498,
1,24,0.0144305001985187,0,GUAD,0.210328561512784,9615,,2,24,0.255902107757639,0,GUAD,0.210328561512784,9615,,3,24,0.163643435482797,0,GUAD,0.210328561512784,9615,
1,24,0.0144305001985187,0,Htx,-1,,,2,24,0.255902107757639,0,Htx,-1,,,3,24,0.163643435482797,0,Htx,-1,,
1,24,0.0144305001985187,0,XANDp,0.935666475622468,7498,,2,24,0.255902107757639,0,XANDp,0.935666475622468,7498,,3,24,0.163643435482797,0,XANDp,0.935666475622468,7498,
1,24,0.0144305001985187,0,XANtx,-1,,,2,24,0.255902107757639,0,XANtx,-1,,,3,24,0.163643435482797,0,XANtx,-1,,
1,25,1.969851766533,0,CSND,-1,,,2,25,1.58515788454759,0,CSND,-1,,,3,25,2.02834174067654,0,CSND,-1,,
1,25,1.969851766533,0,DHPM1,4.11171810132945,1809,,2,25,1.58515788454759,0,DHPM1,4.11171810132945,1809,,3,25,2.02834174067654,0,DHPM1,4.11171810132945,1809,
1,25,1.969851766533,0,DURAD,3.83891649467091,1806,,2,25,1.58515788454759,0,DURAD,3.83891649467091,1806,,3,25,2.02834174067654,0,DURAD,3.83891649467091,1806,
1,25,1.969851766533,0,UPPN,0.107697746729465,51733,,2,25,1.58515788454759,0,UPPN,0.107697746729465,51733,,3,25,2.02834174067654,0,UPPN,0.107697746729465,51733,
1,26,1.969851766533,0,DHPM1,4.11171810132945,1809,,2,26,1.58515788454759,0,DHPM1,4.11171810132945,1809,,3,26,2.02834174067654,0,DHPM1,4.11171810132945,1809,
1,26,1.969851766533,0,DURAD,3.83891649467091,1806,,2,26,1.58515788454759,0,DURAD,3.83891649467091,1806,,3,26,2.02834174067654,0,DURAD,3.83891649467091,1806,
1,26,1.969851766533,0,UPPN,0.107697746729465,51733,,2,26,1.58515788454759,0,UPPN,0.107697746729465,51733,,3,26,2.02834174067654,0,UPPN,0.107697746729465,51733,
1,27,3.44491854813931,1,CITtbm,1.73016780964461,6576,,2,27,3.27373687990366,1,CITtbm,1.73016780964461,6576,,3,27,3.44144626050145,1,CITtbm,1.73016780964461,6576,
1,27,3.44491854813931,1,ENO,9.69781851882024,2023,,2,27,3.27373687990366,1,ENO,9.69781851882024,2023,,3,27,3.44144626050145,1,ENO,9.69781851882024,2023,
1,27,3.44491854813931,1,FBA,9.3914761968771,226,,2,27,3.27373687990366,1,FBA,9.3914761968771,226,,3,27,3.44144626050145,1,FBA,9.3914761968771,226,
1,27,3.44491854813931,1,FBP,1.99528532861655,2203,,2,27,3.27373687990366,1,FBP,1.99528532861655,2203,,3,27,3.44144626050145,1,FBP,1.99528532861655,2203,
1,27,3.44491854813931,1,G6PPer,2.67867399093751,92579,,2,27,3.27373687990366,1,G6PPer,2.67867399093751,92579,,3,27,3.44144626050145,1,G6PPer,2.67867399093751,92579,
1,27,3.44491854813931,1,G6Pter,1.91811253620033,2542,,2,27,3.27373687990366,1,G6Pter,1.91811253620033,2542,,3,27,3.44144626050145,1,G6Pter,1.91811253620033,2542,
1,27,3.44491854813931,1,GAPD,10.7553783134158,2597,,2,27,3.27373687990366,1,GAPD,10.7553783134158,2597,,3,27,3.44144626050145,1,GAPD,10.7553783134158,2597,
1,27,3.44491854813931,1,GLCter,-1,,,2,27,3.27373687990366,1,GLCter,-1,,,3,27,3.44144626050145,1,GLCter,-1,,
1,27,3.44491854813931,1,PCm,1.03166693868095,5091,,2,27,3.27373687990366,1,PCm,1.03166693868095,5091,,3,27,3.44144626050145,1,PCm,1.03166693868095,5091,
1,27,3.44491854813931,1,PEPCKm,2.45810800227346,5106,,2,27,3.27373687990366,1,PEPCKm,2.45810800227346,5106,,3,27,3.44144626050145,1,PEPCKm,2.45810800227346,5106,
1,27,3.44491854813931,1,PGI,3.88607095159091,2821,,2,27,3.27373687990366,1,PGI,3.88607095159091,2821,,3,27,3.44144626050145,1,PGI,3.88607095159091,2821,
1,27,3.44491854813931,1,PGK,7.96477630668472,5230,,2,27,3.27373687990366,1,PGK,7.96477630668472,5230,,3,27,3.44144626050145,1,PGK,7.96477630668472,5230,
1,27,3.44491854813931,1,PGM,3.54082807584156,5223,,2,27,3.27373687990366,1,PGM,3.54082807584156,5223,,3,27,3.44144626050145,1,PGM,3.54082807584156,5223,
1,27,3.44491854813931,1,PYRt2m,2.10454396396708,6566,,2,27,3.27373687990366,1,PYRt2m,2.10454396396708,6566,,3,27,3.44144626050145,1,PYRt2m,2.10454396396708,6566,
1,27,3.44491854813931,1,TPI,5.23060307846487,7167,,2,27,3.27373687990366,1,TPI,5.23060307846487,7167,,3,27,3.44144626050145,1,TPI,5.23060307846487,7167,
1,28,3.53298079532737,1,CITtbm,1.73016780964461,6576,,2,28,3.36189505093012,1,CITtbm,1.73016780964461,6576,,3,28,3.52066917444901,1,CITtbm,1.73016780964461,6576,
1,28,3.53298079532737,1,ENO,9.69781851882024,2023,,2,28,3.36189505093012,1,ENO,9.69781851882024,2023,,3,28,3.52066917444901,1,ENO,9.69781851882024,2023,
1,28,3.53298079532737,1,FBA,9.3914761968771,226,,2,28,3.36189505093012,1,FBA,9.3914761968771,226,,3,28,3.52066917444901,1,FBA,9.3914761968771,226,
1,28,3.53298079532737,1,FBP,1.99528532861655,2203,,2,28,3.36189505093012,1,FBP,1.99528532861655,2203,,3,28,3.52066917444901,1,FBP,1.99528532861655,2203,
1,28,3.53298079532737,1,G6PPer,2.67867399093751,92579,,2,28,3.36189505093012,1,G6PPer,2.67867399093751,92579,,3,28,3.52066917444901,1,G6PPer,2.67867399093751,92579,
1,28,3.53298079532737,1,G6Pter,1.91811253620033,2542,,2,28,3.36189505093012,1,G6Pter,1.91811253620033,2542,,3,28,3.52066917444901,1,G6Pter,1.91811253620033,2542,
1,28,3.53298079532737,1,GAPD,10.7553783134158,2597,,2,28,3.36189505093012,1,GAPD,10.7553783134158,2597,,3,28,3.52066917444901,1,GAPD,10.7553783134158,2597,
1,28,3.53298079532737,1,GLCter,-1,,,2,28,3.36189505093012,1,GLCter,-1,,,3,28,3.52066917444901,1,GLCter,-1,,
1,28,3.53298079532737,1,LDH_Lm,8.0471495620105,3939,,2,28,3.36189505093012,1,LDH_Lm,8.0471495620105,3939,,3,28,3.52066917444901,1,LDH_Lm,8.0471495620105,3939,
1,28,3.53298079532737,1,PCm,1.03166693868095,5091,,2,28,3.36189505093012,1,PCm,1.03166693868095,5091,,3,28,3.52066917444901,1,PCm,1.03166693868095,5091,
1,28,3.53298079532737,1,PEPCKm,2.45810800227346,5106,,2,28,3.36189505093012,1,PEPCKm,2.45810800227346,5106,,3,28,3.52066917444901,1,PEPCKm,2.45810800227346,5106,
1,28,3.53298079532737,1,PGI,3.88607095159091,2821,,2,28,3.36189505093012,1,PGI,3.88607095159091,2821,,3,28,3.52066917444901,1,PGI,3.88607095159091,2821,
1,28,3.53298079532737,1,PGK,7.96477630668472,5230,,2,28,3.36189505093012,1,PGK,7.96477630668472,5230,,3,28,3.52066917444901,1,PGK,7.96477630668472,5230,
1,28,3.53298079532737,1,PGM,3.54082807584156,5223,,2,28,3.36189505093012,1,PGM,3.54082807584156,5223,,3,28,3.52066917444901,1,PGM,3.54082807584156,5223,
1,28,3.53298079532737,1,TPI,5.23060307846487,7167,,2,28,3.36189505093012,1,TPI,5.23060307846487,7167,,3,28,3.52066917444901,1,TPI,5.23060307846487,7167,
1,29,2.61125247307206,1,FBA,9.3914761968771,226,,2,29,2.18224283627594,1,FBA,9.3914761968771,226,,3,29,2.12111048405764,1,FBA,9.3914761968771,226,
1,29,2.61125247307206,1,FBP,1.99528532861655,2203,,2,29,2.18224283627594,1,FBP,1.99528532861655,2203,,3,29,2.12111048405764,1,FBP,1.99528532861655,2203,
1,29,2.61125247307206,1,G3PD1,0.122988894127497,2819,,2,29,2.18224283627594,1,G3PD1,0.122988894127497,2819,,3,29,2.12111048405764,1,G3PD1,0.122988894127497,2819,
1,29,2.61125247307206,1,G6PPer,2.67867399093751,92579,,2,29,2.18224283627594,1,G6PPer,2.67867399093751,92579,,3,29,2.12111048405764,1,G6PPer,2.67867399093751,92579,
1,29,2.61125247307206,1,G6Pter,1.91811253620033,2542,,2,29,2.18224283627594,1,G6Pter,1.91811253620033,2542,,3,29,2.12111048405764,1,G6Pter,1.91811253620033,2542,
1,29,2.61125247307206,1,GLCter,-1,,,2,29,2.18224283627594,1,GLCter,-1,,,3,29,2.12111048405764,1,GLCter,-1,,
1,29,2.61125247307206,1,GLYK,3.83059768358633,2710,,2,29,2.18224283627594,1,GLYK,3.83059768358633,2710,,3,29,2.12111048405764,1,GLYK,3.83059768358633,2710,
1,29,2.61125247307206,1,PGI,3.88607095159091,2821,,2,29,2.18224283627594,1,PGI,3.88607095159091,2821,,3,29,2.12111048405764,1,PGI,3.88607095159091,2821,
1,29,2.61125247307206,1,TPI,5.23060307846487,7167,,2,29,2.18224283627594,1,TPI,5.23060307846487,7167,,3,29,2.12111048405764,1,TPI,5.23060307846487,7167,
1,30,3.38239602512648,1,ALATA_L,1.42051587917251,2875,,2,30,3.10498585987209,1,ALATA_L,1.42051587917251,2875,,3,30,3.2593670391071,1,ALATA_L,1.42051587917251,2875,
1,30,3.38239602512648,1,CITtbm,1.73016780964461,6576,,2,30,3.10498585987209,1,CITtbm,1.73016780964461,6576,,3,30,3.2593670391071,1,CITtbm,1.73016780964461,6576,
1,30,3.38239602512648,1,ENO,9.69781851882024,2023,,2,30,3.10498585987209,1,ENO,9.69781851882024,2023,,3,30,3.2593670391071,1,ENO,9.69781851882024,2023,
1,30,3.38239602512648,1,FBA,9.3914761968771,226,,2,30,3.10498585987209,1,FBA,9.3914761968771,226,,3,30,3.2593670391071,1,FBA,9.3914761968771,226,
1,30,3.38239602512648,1,FBP,1.99528532861655,2203,,2,30,3.10498585987209,1,FBP,1.99528532861655,2203,,3,30,3.2593670391071,1,FBP,1.99528532861655,2203,
1,30,3.38239602512648,1,G6PPer,2.67867399093751,92579,,2,30,3.10498585987209,1,G6PPer,2.67867399093751,92579,,3,30,3.2593670391071,1,G6PPer,2.67867399093751,92579,
1,30,3.38239602512648,1,G6Pter,1.91811253620033,2542,,2,30,3.10498585987209,1,G6Pter,1.91811253620033,2542,,3,30,3.2593670391071,1,G6Pter,1.91811253620033,2542,
1,30,3.38239602512648,1,GAPD,10.7553783134158,2597,,2,30,3.10498585987209,1,GAPD,10.7553783134158,2597,,3,30,3.2593670391071,1,GAPD,10.7553783134158,2597,
1,30,3.38239602512648,1,GLCter,-1,,,2,30,3.10498585987209,1,GLCter,-1,,,3,30,3.2593670391071,1,GLCter,-1,,
